DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES,
19-Mar-19,EQ,398.4,400.95,393.9,398.05,397.85,398.4,398.15,400.95,256.5,11670392,"4,64,65,80,189.40",105497,
20-Mar-19,EQ,397.6,398.15,392.2,398.4,393.9,392.9,394.49,400.95,256.5,14181408,"5,59,44,15,549.55",90450,
22-Mar-19,EQ,394.45,396.3,390,392.9,391.45,391.8,392.9,400.95,256.5,17409249,"6,84,01,21,878.20",126720,
25-Mar-19,EQ,387.95,387.95,382.5,391.8,383.4,383.5,384.41,400.95,256.5,12345034,"4,74,55,38,489.25",111683,
26-Mar-19,EQ,384.95,395.5,383.4,383.5,394.7,394.1,389.46,400.95,256.5,14063632,"5,47,72,10,934.70",119816,
27-Mar-19,EQ,395.4,398.45,390.15,394.1,392.5,393.2,394.23,400.95,256.5,17950017,"7,07,63,51,530.20",131353,
28-Mar-19,EQ,392.75,401.9,392.75,393.2,399.05,400.55,398.93,401.9,256.5,23117485,"9,22,23,26,164.15",142957,
29-Mar-19,EQ,402.15,402.4,395.1,400.55,399.1,400.5,399.11,402.4,256.5,18813782,"7,50,86,86,815.15",151307,
01-Apr-19,EQ,401.45,409.55,395.75,400.5,397,398.25,404.53,409.55,256.5,16106604,"6,51,55,25,109.95",161156,
02-Apr-19,EQ,400,400,393.45,398.25,398.55,397.15,395.93,409.55,256.5,13010810,"5,15,14,07,887.65",143555,
03-Apr-19,EQ,399,402.8,390.65,397.15,392.55,392.1,397.01,409.55,256.5,12317200,"4,89,00,28,524.95",102453,
04-Apr-19,EQ,394.4,395.7,387.3,392.1,388.9,388.75,391,409.55,256.5,14521564,"5,67,79,34,996.70",132792,
05-Apr-19,EQ,389.25,392.5,385.6,388.75,391.75,390.55,388.82,409.55,256.5,10853927,"4,22,01,93,868.30",111727,
08-Apr-19,EQ,391.45,391.45,385,390.55,387.15,387.1,388.41,409.55,256.5,6305407,"2,44,90,56,154.85",78174,
09-Apr-19,EQ,387.4,398.35,387.15,387.1,397.15,397.15,392.6,409.55,256.5,13206348,"5,18,47,88,586.75",129055,
10-Apr-19,EQ,395.55,398.8,392.7,397.15,393.5,394.2,395.63,409.55,256.5,14000018,"5,53,88,61,238.20",100370,
11-Apr-19,EQ,394.5,394.5,387.55,394.2,390,390.05,390.26,409.55,256.5,8704774,"3,39,71,10,260.45",101453,
12-Apr-19,EQ,390.6,395.55,388.25,390.05,393.45,394.6,392.26,409.55,256.5,7035256,"2,75,96,61,617.20",66730,
15-Apr-19,EQ,394.2,396.95,391.8,394.6,392.6,392.75,394.89,409.55,256.5,9770752,"3,85,84,15,193.80",90163,
16-Apr-19,EQ,397.5,408.4,397.5,392.75,407.95,407,404.8,409.55,256.5,24487788,"9,91,25,76,444.50",225994,
18-Apr-19,EQ,411,411,402.6,407,403.35,404.4,406.69,411,256.5,18660434,"7,58,90,94,891.45",138933,
22-Apr-19,EQ,404.25,404.6,393.7,404.4,394.75,394.5,398.24,411,256.5,10493872,"4,17,91,06,013.45",127031,
23-Apr-19,EQ,396.1,399.95,393.6,394.5,397,396.5,397.18,411,256.5,10203957,"4,05,27,65,464.20",130061,
24-Apr-19,EQ,397.1,402.65,393.45,396.5,401.6,401.1,397.78,411,256.5,11397163,"4,53,36,10,328.60",143131,
25-Apr-19,EQ,400.9,402.4,394.3,401.1,395.65,395.4,398.27,411,256.5,16524091,"6,58,10,39,961.40",116341,
26-Apr-19,EQ,400,408,394.25,395.4,407.2,407.2,402.32,411,256.5,14286163,"5,74,75,63,971.80",132349,
30-Apr-19,EQ,407.75,409.8,403.3,407.2,405.75,407.5,407.21,411,256.5,19375553,"7,88,99,56,795.35",226795,
02-May-19,EQ,403.7,405,394.4,407.5,394.75,395.55,399.85,411,256.5,16572948,"6,62,67,40,084.20",190606,
03-May-19,EQ,397.15,405.2,394.7,395.55,402.75,401.8,400.66,411,256.5,24431248,"9,78,86,06,916.70",212947,
06-May-19,EQ,396.5,404.9,394.65,401.8,401.8,401.3,400.54,411,256.5,20751521,"8,31,17,28,382.90",158585,
07-May-19,EQ,398,407.35,384.3,401.3,386.2,386.5,397.17,411,256.5,41519416,"16,49,01,79,115.40",279913,
08-May-19,EQ,386.3,390,380.1,386.5,382.4,382.2,384.93,411,256.5,22509400,"8,66,46,35,645.50",220402,
09-May-19,EQ,380.95,385.7,377.55,382.2,382,381.4,382.09,411,256.5,19739885,"7,54,23,90,728.75",252857,
10-May-19,EQ,383.5,389.2,382.25,381.4,383.65,385.1,385.98,411,256.5,18361701,"7,08,72,76,209.60",147926,
13-May-19,EQ,385,385.75,375.25,385.1,377.4,376.3,380.82,411,256.5,13828080,"5,26,60,51,878.70",140044,
14-May-19,EQ,378.1,386.75,376.5,376.3,381.5,380.4,382.41,411,256.5,21481226,"8,21,46,63,938.30",181017,
15-May-19,EQ,382.35,384.5,375.8,380.4,376.8,377.05,381.46,411,256.5,16183425,"6,17,33,80,127.75",150965,
16-May-19,EQ,379,385,377.55,377.05,382.95,382.5,380.92,411,256.5,13430281,"5,11,58,76,985.60",105722,
17-May-19,EQ,381.2,392,380.75,382.5,391.15,389.7,386.58,411,256.5,19096980,"7,38,25,38,891.45",215267,
20-May-19,EQ,405.25,414,402,389.7,408.25,407.7,409.17,414,256.5,33350816,"13,64,60,75,945.60",259299,
21-May-19,EQ,408.6,410.8,397.6,407.7,400.3,400.15,404.16,414,256.5,18286421,"7,39,06,53,909.15",163681,
22-May-19,EQ,403,408.4,401.55,400.15,405.4,405.35,406.02,414,256.5,15370847,"6,24,08,50,925.65",158227,
23-May-19,EQ,414,427.95,407.4,405.35,411.5,410.85,417.39,427.95,256.5,43279956,"18,06,44,70,981.55",298790,
24-May-19,EQ,415.5,433.55,412.65,410.85,432.5,431.75,424.41,433.55,256.5,37708344,"16,00,37,50,690.45",229368,
27-May-19,EQ,432.25,438.8,429.65,431.75,435.05,435.5,433.75,438.8,256.5,23397222,"10,14,85,67,219.20",179032,
28-May-19,EQ,435.05,439.2,428.1,435.5,437,434.3,433.06,439.2,256.5,23389724,"10,12,92,00,998.60",186290,
29-May-19,EQ,428.6,430.45,422.1,434.3,423.5,423.3,425.79,439.2,256.5,22132254,"9,42,37,65,484.15",179051,
30-May-19,EQ,420.85,428,419.6,423.3,427.95,426.2,424.71,439.2,256.5,18281037,"7,76,41,04,262.10",135223,
31-May-19,EQ,427,430.2,414.3,426.2,421.6,423.7,424.04,439.2,256.5,24644955,"10,45,04,23,694.70",244210,
03-Jun-19,EQ,426,426.4,419.6,423.7,422.85,422.9,423.15,439.2,256.5,17125380,"7,24,65,49,134.60",224891,
04-Jun-19,EQ,417.7,422.75,417.5,422.9,419,419.1,420,439.2,256.5,14514451,"6,09,60,70,587.90",113081,
06-Jun-19,EQ,417.4,417.85,410.35,419.1,411.3,411.55,414.37,439.2,256.5,17762399,"7,36,02,03,167.85",157316,
07-Jun-19,EQ,413.5,418.95,407.9,411.55,417.45,416.6,414.74,439.2,256.5,14107696,"5,85,10,27,471.25",147237,
10-Jun-19,EQ,418.9,422.75,413,416.6,416.1,416.1,417.03,439.2,256.5,13074522,"5,45,24,31,738.40",148593,
11-Jun-19,EQ,418.45,423.7,413.05,416.1,422,421.35,419.85,439.2,256.5,10939138,"4,59,28,12,523.20",111196,
12-Jun-19,EQ,422,422,414.8,421.35,418.6,418,417.27,439.2,256.5,11136959,"4,64,71,63,886.75",96797,
13-Jun-19,EQ,416.7,422.3,415.3,418,420.15,419.6,418.62,439.2,256.5,12164077,"5,09,21,18,754.15",126343,
14-Jun-19,EQ,420.3,422,416.1,419.6,417.6,417.75,418.86,439.2,256.5,8601256,"3,60,27,45,408.60",114906,
17-Jun-19,EQ,418.95,419.7,413.15,417.75,414.8,414.2,415.63,439.2,256.5,9539802,"3,96,49,82,807.85",83520,
18-Jun-19,EQ,415.45,426.05,415.1,414.2,422.4,422.15,421.58,439.2,256.5,17761348,"7,48,77,88,911.70",167423,
19-Jun-19,EQ,423.75,426,417.35,422.15,421.1,419.8,422.34,439.2,256.5,17010384,"7,18,41,14,383.95",160346,
20-Jun-19,EQ,419.75,434.65,419,419.8,433,433.4,427.74,439.2,256.5,24315929,"10,40,08,98,894.45",234583,
21-Jun-19,EQ,434.2,435.2,428.85,433.4,431,430.8,431.95,439.2,256.5,13909654,"6,00,83,34,356.85",112785,
24-Jun-19,EQ,431.45,433.8,428.2,430.8,430.15,429.45,430.92,439.2,256.5,8545999,"3,68,26,15,225.10",121147,
25-Jun-19,EQ,427.9,434.8,424.6,429.45,433,433.65,429.37,439.2,256.5,12964387,"5,56,65,69,759.85",109615,
26-Jun-19,EQ,432.5,440,432.5,433.65,438.2,438.65,437.59,440,256.5,12261068,"5,36,52,62,507.45",110991,
27-Jun-19,EQ,438,443.9,437.6,438.65,439.3,440.95,441.05,443.9,256.5,18787957,"8,28,65,03,742.30",112986,
28-Jun-19,EQ,439.5,440.5,433.6,440.95,436.7,437.1,437.24,443.9,256.5,13459208,"5,88,49,39,193.90",124084,
01-Jul-19,EQ,439.5,442,437.7,437.1,438,439,440.52,443.9,256.5,6871979,"3,02,72,69,268.25",81553,
02-Jul-19,EQ,439,440,433.6,439,436.9,436.75,436.41,443.9,256.5,7787303,"3,39,84,64,352.35",108074,
03-Jul-19,EQ,437.9,440,434.2,436.75,435.55,435.95,436.58,443.9,256.5,10415896,"4,54,73,75,341.35",124380,
04-Jul-19,EQ,438,441.4,434.1,435.95,434.4,436.2,438.41,443.9,256.5,11810688,"5,17,79,40,304.65",112042,
05-Jul-19,EQ,436.45,439.9,433.2,436.2,435.65,436.35,436.79,443.9,256.5,12154330,"5,30,88,71,074.15",95496,
08-Jul-19,EQ,434,435.35,422,436.35,426.75,425.9,427.7,443.9,256.5,12184946,"5,21,15,53,599.15",121950,
09-Jul-19,EQ,426,429.8,424.65,425.9,428.1,428.5,427.87,443.9,256.5,11679067,"4,99,70,93,443.50",134841,
10-Jul-19,EQ,430,432.7,427.2,428.5,431.7,430.9,430.21,443.9,256.5,16494282,"7,09,59,53,645.35",140226,
11-Jul-19,EQ,432.65,432.9,424.8,430.9,425.85,426.55,426.97,443.9,256.5,16535185,"7,06,00,47,738.65",181487,
12-Jul-19,EQ,427.3,433,424,426.55,427.3,427.05,427.77,443.9,256.5,8824728,"3,77,49,92,119.05",96466,
15-Jul-19,EQ,428.4,428.4,421.6,427.05,422.55,422.3,423.79,443.9,256.5,7825336,"3,31,63,03,938.45",89202,
16-Jul-19,EQ,421.55,430.55,421.55,422.3,424.75,424.6,427.13,443.9,256.5,12149205,"5,18,92,89,509.20",145662,
17-Jul-19,EQ,424.6,427.05,422.5,424.6,424.4,424.7,424.69,443.9,256.5,10961022,"4,65,50,39,847.80",122652,
18-Jul-19,EQ,425,425.5,417.5,424.7,418.65,418.65,421.3,443.9,256.5,10651654,"4,48,75,35,587.65",116600,
19-Jul-19,EQ,419.9,420.35,408.5,418.65,411.8,410.3,413.12,443.9,256.5,12260757,"5,06,51,77,929.30",192447,
22-Jul-19,EQ,409.75,412.95,404.25,410.3,411.85,411.5,409.91,443.9,265.35,17937246,"7,35,27,09,902.10",145004,
23-Jul-19,EQ,412.8,416,409.75,411.5,410.9,411.95,413.88,443.9,265.35,14207080,"5,88,00,90,845.20",148413,
24-Jul-19,EQ,411.85,411.85,401.7,411.95,407.9,408.5,406.86,443.9,265.35,16505930,"6,71,56,46,902.70",172030,
25-Jul-19,EQ,409.2,413.85,405.3,408.5,410.25,409,409,443.9,265.35,16852479,"6,89,26,65,789.25",170631,
26-Jul-19,EQ,410.25,419.4,408.55,409,419.15,415.75,413.72,443.9,265.35,17493739,"7,23,75,91,426.75",170388,
29-Jul-19,EQ,433,435.35,425.3,415.75,427.8,429.35,430.36,443.9,294.1,46754670,"20,12,12,77,371.75",440893,
30-Jul-19,EQ,433,438.7,422.75,429.35,427.25,425.35,432.02,443.9,294.1,23617273,"10,20,31,48,627.45",233146,
31-Jul-19,EQ,423.9,430.2,421.2,425.35,425.85,424.6,425.24,443.9,294.1,22329888,"9,49,56,05,716.75",194617,
01-Aug-19,EQ,423.25,426.35,410.65,424.6,418.65,417.05,419.1,443.9,294.1,18269866,"7,65,68,15,097.95",193930,
02-Aug-19,EQ,413.9,417.85,405.5,417.05,411,410.6,410.35,443.9,294.1,30939803,"12,69,61,39,252.30",243291,
05-Aug-19,EQ,403.65,406.65,395.75,410.6,403.05,402.65,401.22,443.9,294.8,25033370,"10,04,39,43,342.85",242846,
06-Aug-19,EQ,401,411.5,400.9,402.65,410.55,410.25,408.32,443.9,294.8,30665326,"12,52,12,14,684.25",301347,
07-Aug-19,EQ,409.3,415,406.3,410.25,407.4,408.4,411.55,443.9,294.8,20977349,"8,63,32,43,520.35",154794,
08-Aug-19,EQ,411,416.6,404.15,408.4,416.25,414.4,409.14,443.9,294.8,19046657,"7,79,27,06,984.85",154895,
09-Aug-19,EQ,416.5,422.4,414.5,414.4,421.35,420.15,419.14,443.9,294.8,17664017,"7,40,36,62,920.75",127933,
13-Aug-19,EQ,417,421.7,409.15,420.15,409.85,410.25,415.92,443.9,294.8,18389104,"7,64,83,46,484.30",221004,
14-Aug-19,EQ,411.9,422.2,411.25,410.25,416.9,417.3,418.24,443.9,294.8,13307755,"5,56,58,83,355.20",147540,
16-Aug-19,EQ,417.8,420,412.1,417.3,419.2,418.95,416.36,443.9,294.8,15154141,"6,30,95,78,175.10",162922,
19-Aug-19,EQ,420.1,427.9,420.1,418.95,423.45,423.4,424.67,443.9,294.8,12304262,"5,22,52,24,537.50",122571,
20-Aug-19,EQ,420.8,423.2,412.5,423.4,416.65,416.9,417.39,443.9,294.8,16181488,"6,75,39,98,015.40",163209,
21-Aug-19,EQ,416,418.7,410.55,416.9,411.5,412.05,415.25,443.9,294.8,12868183,"5,34,34,57,015.05",134773,
22-Aug-19,EQ,411,412.5,398,412.05,398.85,399.1,404.13,443.9,294.8,18182520,"7,34,80,57,394.20",190231,
23-Aug-19,EQ,389,403.5,385.8,399.1,395.9,395.4,394.27,443.9,294.8,26883695,"10,59,95,58,654.90",308663,
26-Aug-19,EQ,407,414,392.85,395.4,413.25,411.65,404.34,443.9,294.8,26701988,"10,79,65,49,055.30",212742,
27-Aug-19,EQ,412.8,420.5,411.25,411.65,418.4,418.6,417.06,443.9,294.8,28793372,"12,00,86,03,661.30",266467,
28-Aug-19,EQ,418,418.25,409.7,418.6,412.7,412.95,414.46,443.9,294.8,12154347,"5,03,75,46,077.85",170749,
29-Aug-19,EQ,409.9,410.8,399.35,412.95,406.3,404.4,404.32,443.9,294.8,30331105,"12,26,35,25,189.50",197252,
30-Aug-19,EQ,406.5,412.85,402.65,404.4,411.35,409.65,407.42,443.9,294.8,18314194,"7,46,15,25,667.65",225177,
03-Sep-19,EQ,405.05,406.4,391.05,409.65,391.85,392.15,396.27,443.9,294.8,20194305,"8,00,24,58,000.20",220712,
04-Sep-19,EQ,391,399.65,389.9,392.15,397.95,397.5,395.72,443.9,294.8,18614965,"7,36,63,89,453.35",168152,
05-Sep-19,EQ,389.55,394,388,397.5,388.6,389,390.76,443.9,294.8,25022673,"9,77,79,46,780.00",271033,
06-Sep-19,EQ,391,394.5,389.2,389,392.05,391.35,392,443.9,294.8,17564286,"6,88,52,27,550.90",161875,
09-Sep-19,EQ,393,400.4,389.1,391.35,395.85,395.45,396.17,443.9,294.8,18651819,"7,38,92,47,021.80",165225,
11-Sep-19,EQ,394.9,399,393.35,395.45,394.2,394.6,395.79,443.9,294.8,17463978,"6,91,20,74,095.80",157848,
12-Sep-19,EQ,399.65,407.2,399.65,394.6,402.6,402.7,404.39,443.9,294.8,19577114,"7,91,67,40,655.05",166914,
13-Sep-19,EQ,406.8,414.9,400.65,402.7,413.7,413.4,407.77,443.9,294.8,17775449,"7,24,83,27,670.75",152585,
16-Sep-19,EQ,408.5,415.65,406.75,413.4,411.5,412.15,412.22,443.9,294.8,17629622,"7,26,72,26,167.75",136395,
17-Sep-19,EQ,405.85,411.9,398.3,412.15,400.25,400.65,406.05,443.9,294.8,20793363,"8,44,30,79,215.90",196466,
18-Sep-19,EQ,405.45,405.45,396.5,400.65,399.25,399.35,400.63,443.9,294.8,18477377,"7,40,25,58,812.75",196466,
19-Sep-19,EQ,395.7,395.7,384.35,399.35,386.3,386.6,388.74,443.9,294.8,22647508,"8,80,39,02,969.25",211345,
20-Sep-19,EQ,389,424,386.65,386.6,415.75,417.5,411.8,443.9,294.8,75217723,"30,97,44,02,469.65",481110,
23-Sep-19,EQ,435.8,450,428.45,417.5,442,446.3,441.55,450,294.8,57490445,"25,38,49,29,545.35",453079,
24-Sep-19,EQ,441.5,448.65,433.35,446.3,441,440.9,439.43,450,294.8,26639931,"11,70,63,41,826.85",234931,
25-Sep-19,EQ,439.1,440.95,429.6,440.9,434.8,434.2,434.35,450,294.8,19987241,"8,68,14,34,244.45",203698,
26-Sep-19,EQ,439,458.65,438.55,434.2,451.7,451.95,449.49,458.65,294.8,40909369,"18,38,84,43,640.45",271788,
27-Sep-19,EQ,449.5,451.85,443.3,451.95,450,449.2,447.4,458.65,294.8,19432963,"8,69,44,02,092.25",173588,
30-Sep-19,EQ,443.3,445.15,431,449.2,433.8,433.7,436.05,458.65,294.8,27524660,"12,00,20,99,399.10",206835,
01-Oct-19,EQ,436.95,443.2,416.7,433.7,425.6,424.6,431.03,458.65,294.8,30623906,"13,19,99,43,609.75",264954,
03-Oct-19,EQ,424,434.6,422.3,424.6,427.5,427.3,428.76,458.65,294.8,23275379,"9,97,96,09,655.10",205747,
04-Oct-19,EQ,428.5,429.3,412.05,427.3,413.1,413.9,420.96,458.65,294.8,17952697,"7,55,74,12,589.50",170246,
07-Oct-19,EQ,415.1,423.5,411.5,413.9,416.1,416.1,418.29,458.65,298.6,21933703,"9,17,46,23,042.80",151810,
09-Oct-19,EQ,420.25,438.4,417.1,416.1,436.5,436.7,428.51,458.65,298.6,34533981,"14,79,82,67,533.70",204220,
10-Oct-19,EQ,430,431.5,420.5,436.7,424.5,423.7,424.8,458.65,298.6,19074005,"8,10,26,11,371.10",164265,
11-Oct-19,EQ,427.95,433.25,422.1,423.7,427.9,428.55,428.28,458.65,298.6,18004922,"7,71,11,24,795.75",172683,
14-Oct-19,EQ,430,436.4,426,428.55,427.6,428.85,431.06,458.65,309.55,17211042,"7,41,90,58,636.85",143230,
15-Oct-19,EQ,430,435.45,428.2,428.85,432.2,431.85,431.73,458.65,309.55,14971985,"6,46,38,81,606.95",134995,
16-Oct-19,EQ,434.5,439.5,431.15,431.85,435.8,435.3,435.67,458.65,309.55,17833051,"7,76,92,51,555.70",161578,
17-Oct-19,EQ,436,443.35,433.7,435.3,440.75,440.6,438.8,458.65,309.55,12452421,"5,46,41,34,193.00",133501,
18-Oct-19,EQ,437.7,443.7,435.25,440.6,437.1,437.8,438.89,458.65,309.55,15988455,"7,01,72,06,607.20",123664,
22-Oct-19,EQ,440.5,458.7,437.55,437.8,451.75,451.15,451.14,458.7,311.8,34966169,"15,77,44,71,226.10",290446,
23-Oct-19,EQ,452,459,448.2,451.15,456.35,455.1,455.16,459,311.8,25196183,"11,46,82,95,250.55",340998,
24-Oct-19,EQ,457.4,459,451,455.1,455.5,454.75,454.66,459,311.8,23542540,"10,70,38,31,743.30",261128,
25-Oct-19,EQ,457.7,470.65,454.4,454.75,469.2,469.1,463.16,470.65,311.8,34397573,"15,93,14,20,717.20",253652,
27-Oct-19,EQ,471,473.5,465,469.1,467.8,469.55,469.07,473.5,311.8,8207818,"3,85,00,09,414.10",70202,
29-Oct-19,EQ,470.2,482,466.85,469.55,476,477.4,475.14,482,328.3,33686172,"16,00,55,84,352.00",303796,
30-Oct-19,EQ,479,479,470,477.4,470.65,471.15,472.46,482,328.3,22396012,"10,58,12,02,220.65",263757,
31-Oct-19,EQ,475,476.75,461.3,471.15,463.95,463.05,469.53,482,328.3,21198377,"9,95,33,60,561.35",238072,
01-Nov-19,EQ,466.65,466.95,460.5,463.05,462.9,462.25,463.86,482,328.3,13522994,"6,27,28,08,818.10",117030,
04-Nov-19,EQ,463,472.3,463,462.25,471,470.5,469.22,482,336,16254715,"7,62,70,42,745.75",153946,
05-Nov-19,EQ,472.1,474,466.9,470.5,468.25,468.35,469.45,482,336,14952189,"7,01,93,24,502.65",180825,
06-Nov-19,EQ,467.15,483.9,464.75,468.35,480,480.7,476.27,483.9,336,24922680,"11,87,00,20,810.65",172963,
07-Nov-19,EQ,483,483,475.65,480.7,479.6,478.55,478.37,483.9,336,18312032,"8,75,99,57,484.05",194335,
08-Nov-19,EQ,480.75,496,480.3,478.55,490,489.45,489.55,496,336,52207121,"25,55,81,94,807.45",371240,
11-Nov-19,EQ,488,499,484.6,489.45,497.25,496.8,492.53,499,336,24766065,"12,19,79,44,597.85",223652,
13-Nov-19,EQ,496.8,497.5,483.3,496.8,487,485.75,491.56,499,336,24272664,"11,93,15,77,536.55",227547,
14-Nov-19,EQ,489.75,499.85,483.75,485.75,498.05,498.65,492.98,499.85,336,35396276,"17,44,97,08,738.00",270076,
15-Nov-19,EQ,497.85,509.7,496,498.65,498.85,499.85,503.8,509.7,336,42074833,"21,19,74,67,232.25",276592,
18-Nov-19,EQ,498.75,504.45,496.65,499.85,499,498.35,499.88,509.7,336,22910109,"11,45,22,20,256.20",261393,
19-Nov-19,EQ,497.95,502,489.85,498.35,494.3,493.5,496.24,509.7,336,27939336,"13,86,44,92,100.70",258229,
20-Nov-19,EQ,495.2,498,492.5,493.5,494.85,495,495.21,509.7,336,22606112,"11,19,47,44,009.15",251166,
21-Nov-19,EQ,498.1,503.8,491.25,495,499,498.25,498.95,509.7,336,25745594,"12,84,58,46,675.85",208747,
22-Nov-19,EQ,501.1,501.75,492.15,498.25,497.65,496.8,497.43,509.7,336,18462401,"9,18,37,24,341.85",195716,
25-Nov-19,EQ,492,500,491.55,496.8,498.45,497.8,496.19,509.7,336,25692878,"12,74,86,04,394.30",200426,
26-Nov-19,EQ,501.8,517.55,501,497.8,513,510.7,509.65,517.55,336,286857658,"1,46,19,58,91,796.85",675515,
27-Nov-19,EQ,513.9,515.85,504.3,510.7,506.75,505.5,507.71,517.55,336,29866539,"15,16,35,92,466.20",223934,
28-Nov-19,EQ,509.55,520,508,505.5,518.1,519.15,516.26,520,336,35706498,"18,43,40,10,957.45",258541,
29-Nov-19,EQ,516,516.5,510.3,519.15,512.5,512.6,512.91,520,336,13324549,"6,83,43,29,288.75",156866,
02-Dec-19,EQ,513.45,514,507.25,512.6,510.95,510.9,510.43,520,336,10130049,"5,17,07,11,728.45",112295,
03-Dec-19,EQ,509.75,511.25,504.65,510.9,510.75,509.35,507.72,520,336,12795657,"6,49,66,32,779.45",137052,
04-Dec-19,EQ,510,531.35,509.3,509.35,528.8,529.25,522.5,531.35,336,30992538,"16,19,35,81,500.85",274793,
05-Dec-19,EQ,532.55,537.5,526.05,529.25,527.45,528.1,531.71,537.5,336,32354118,"17,20,28,49,521.50",248830,
06-Dec-19,EQ,530.05,533.5,521.65,528.1,525.25,524.8,527.84,537.5,336,24868376,"13,12,64,97,459.60",160717,
09-Dec-19,EQ,524.05,529.3,522.2,524.8,526.85,526.5,526.92,537.5,336,12980877,"6,83,99,09,549.75",133385,
10-Dec-19,EQ,526.05,530.25,524.7,526.5,529.75,528.7,527.9,537.5,336,12021443,"6,34,61,26,632.05",126317,
11-Dec-19,EQ,530.6,535.2,527.2,528.7,533.65,533.55,532.37,537.5,336,13768156,"7,32,97,24,633.25",138036,
12-Dec-19,EQ,534.85,537.1,529.8,533.55,535.5,535.35,533.64,537.5,336,12385216,"6,60,92,42,990.40",122835,
13-Dec-19,EQ,537.9,542.8,535.7,535.35,537.1,537.05,538.5,542.8,336,17884861,"9,63,09,66,597.50",149844,
16-Dec-19,EQ,539.5,541.4,536.7,537.05,539.75,539.25,539.3,542.8,336.15,13070575,"7,04,89,31,964.30",155494,
17-Dec-19,EQ,540.95,543,538.75,539.25,541.95,541.15,540.72,543,336.15,11516163,"6,22,70,61,415.35",122753,
